"Code","Stock","Sector","Open","Last","Prv Close","Chg","High","Low","Y-High","Y-Low","Vol","DY*","B%","Vol MA (20)","RSI (14)","MACD (26, 12)","EPS*","P/E","Status","Mode"
="0652LP","HSI-PWLP","358","","","0.170","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="0652LQ","HSI-PWLQ","358","","","-","","-","-","","","0","","-","-","0%","","","","New","Real Time"
="0652LR","HSI-PWLR","358","","","-","","-","-","","","0","","-","-","0%","","","","New","Real Time"
="0652LS","HSI-PWLS","358","","","-","","-","-","","","0","","-","-","0%","","","","New","Real Time"
="0652LT","HSI-PWLT","358","","","-","","-","-","","","0","","-","-","0%","","","","New","Real Time"
="0652LU","HSI-PWLU","358","","","-","","-","-","","","0","","-","-","0%","","","","New","Real Time"
="0652LV","HSI-PWLV","358","","","-","","-","-","","","0","","-","-","0%","","","","New","Real Time"
="0652LW","HSI-PWLW","358","","","-","","-","-","","","0","","-","-","0%","","","","New","Real Time"
="0652LX","HSI-PWLX","358","","","-","","-","-","","","0","","-","-","0%","","","","New","Real Time"
="0654CR","NIKKEI-CR","358","0.475","0.485","0.460","+0.025","0.495","0.475","0.500","0.210","712","","49","80650","65%","","","","Active","Real Time"
="0654CS","NIKKEI-CS","358","","","0.980","","-","-","0.980","0.770","0","","-","-","0%","","","","Active","Real Time"
="0654HP","NIKKEI-HP","358","0.040","0.040","0.060","-0.020","0.040","0.040","0.210","0.060","66","","100","-","0%","","","","Active","Real Time"
="0654HQ","NIKKEI-HQ","358","0.090","0.085","0.095","-0.010","0.090","0.085","0.460","0.090","1010","","50","733750","23%","-0.058","","","Active","Real Time"
="065652","SP500-C52","358","","","-","","-","-","1.450","0.475","0","","-","12410","70%","0.122","","","Delisted","Real Time"
="065654","SP500-C54","358","","","-","","-","-","0.600","0.325","0","","-","168650","46%","-0.001","","","Delisted","Real Time"
="065655","SP500-H55","358","","","-","","-","-","1.120","0.005","0","","-","45550","41%","-0.028","","","Delisted","Real Time"
="065656","SP500-C56","358","0.260","0.260","0.280","-0.020","0.260","0.260","0.315","0.215","30","","-","64300","53%","0.007","","","Active","Real Time"
="065657","SP500-H57","358","0.110","0.120","0.110","+0.010","0.120","0.110","0.340","0.105","1057","","88","314390","8%","-0.041","","","Active","Real Time"
="065725","HSTECH-H25","358","","","0.010","","-","-","0.270","0.010","0","","-","1524640","11%","-0.042","","","Active","Real Time"
="065727","HSTECH-H27","358","","","0.005","","-","-","0.150","0.005","0","","-","-","0%","","","","Active","Real Time"
="065728","HSTECH-C28","358","","","0.040","","-","-","0.180","0.030","0","","-","2068260","40%","-0.016","","","Active","Real Time"
="065729","HSTECH-H29","358","","","0.020","","-","-","0.060","0.020","0","","-","-","0%","","","","Active","Real Time"
="065730","HSTECH-C30","358","","","0.335","","-","-","0.385","0.170","0","","-","94700","66%","0.008","","","Active","Real Time"
="065731","HSTECH-H31","358","","","0.040","","-","-","0.115","0.040","0","","-","-","0%","","","","Active","Real Time"
="065732","HSTECH-C32","358","","","0.275","","-","-","0.425","0.175","0","","-","-","56%","","","","Active","Real Time"
="065733","HSTECH-H33","358","","","0.050","","-","-","0.220","0.045","0","","-","-","19%","","","","Active","Real Time"
="065734","HSTECH-C34","358","0.120","0.125","0.095","+0.030","0.125","0.120","0.105","0.065","10000","","50","-","53%","","","","Active","Real Time"
="065735","HSTECH-H35","358","","","0.285","","-","-","0.285","0.280","0","","-","-","0%","","","","Active","Real Time"
="065736","HSTECH-C36","358","","","0.250","","-","-","0.310","0.150","0","","-","-","0%","","","","Active","Real Time"
="065737","HSTECH-H37","358","","","0.195","","-","-","0.200","0.150","0","","-","-","0%","","","","Active","Real Time"
="065738","HSTECH-C38","358","","","0.330","","-","-","0.375","0.330","0","","-","-","0%","","","","Active","Real Time"
="065739","HSTECH-H39","358","","","0.630","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="065740","HSTECH-C40","358","","","0.440","","-","-","0.440","0.375","0","","-","-","0%","","","","Active","Real Time"
="065742","HSTECH-C42","358","","","0.200","","-","-","0.200","0.200","0","","-","-","0%","","","","Active","Real Time"
="0659CK","NDX-CK","358","","","-","","-","-","1.090","0.295","0","","-","79990","89%","","","","Delisted","Real Time"
="0659CL","NDX-CL","358","","","-","","-","-","0.245","0.120","0","","-","33235","42%","","","","Delisted","Real Time"
="0659CM","NDX-CM","358","0.245","0.245","0.265","-0.020","0.245","0.245","0.275","0.180","336","","-","-","0%","","","","Active","Real Time"
="0659HL","NDX-HL","358","","","-","","-","-","0.825","0.005","0","","-","305125","26%","-0.036","","","Delisted","Real Time"
="0659HM","NDX-HM","358","0.075","0.075","0.065","+0.010","0.075","0.075","0.245","0.065","200","","100","601285","12%","-0.031","","","Active","Real Time"
="0660AA","HSCEI-CAA","358","","","0.145","","-","-","0.335","0.125","0","","-","216315","42%","-0.013","","","Active","Real Time"
="0660AB","HSCEI-CAB","358","","","0.115","","-","-","0.145","0.115","0","","-","-","0%","","","","Active","Real Time"
="0660AC","HSCEI-CAC","358","","","0.280","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="0660AD","HSCEI-CAD","358","","","0.310","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="0660BA","HSCEI-HBA","358","","","0.020","","-","-","0.175","0.020","0","","-","9406400","18%","","","","Active","Real Time"
="0660BB","HSCEI-HBB","358","","","0.115","","-","-","0.150","0.115","0","","-","-","0%","","","","Active","Real Time"
="0660BC","HSCEI-HBC","358","","","0.220","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="0660BD","HSCEI-HBD","358","","","0.400","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="07031A","A50CHIN-H1A","358","","","0.165","","-","-","0.185","0.160","0","","-","-","0%","","","","Active","Real Time"
="070397","A50CHIN-H97","358","","","0.125","","-","-","0.420","0.125","0","","-","-","0%","","","","Active","Real Time"
="070399","A50CHIN-H99","358","","","0.025","","-","-","0.030","0.025","0","","-","-","0%","","","","Active","Real Time"
="0703CI","A50CHIN-CI","358","0.220","0.220","0.245","-0.025","0.220","0.220","0.350","0.150","50","","-","66750","60%","0.008","","","Active","Real Time"
="0703CJ","A50CHIN-CJ","358","0.235","0.220","0.215","+0.005","0.235","0.205","0.265","0.130","352","","75","104045","46%","0.008","","","Active","Real Time"
="0703CK","A50CHIN-CK","358","","","0.305","","-","-","0.305","0.265","0","","-","-","0%","","","","Active","Real Time"
="0709C6","GLDHK-C6","358","","","0.040","","-","-","0.065","0.030","0","","-","-","0%","","","","Active","Real Time"
="0709C7","GLDHK-C7","358","","","0.245","","-","-","0.245","0.200","0","","-","-","0%","","","","Active","Real Time"
="0709C8","GLDHK-C8","358","","","0.235","","-","-","0.235","0.160","0","","-","-","0%","","","","Active","Real Time"
="0709H1","GLDHK-H1","358","","","0.015","","-","-","0.045","0.015","0","","-","-","0%","","","","Active","Real Time"
="0709H2","GLDHK-H2","358","","","0.065","","-","-","0.085","0.065","0","","-","-","0%","","","","Active","Real Time"
="0709H3","GLDHK-H3","358","","","0.190","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="0734C2","NVIDIA-C2","358","","","0.220","","-","-","0.220","0.100","0","","-","205515","100%","0.035","","","Active","Real Time"
="0736C4","BAIDU-C4","358","0.330","0.360","0.320","+0.040","0.370","0.330","0.400","0.095","1314","","16","-","69%","","","","Active","Real Time"
="0736C5","BAIDU-C5","358","0.410","0.415","0.375","+0.040","0.415","0.410","0.400","0.055","750","","100","127750","84%","0.060","","","Active","Real Time"
="0736C6","BAIDU-C6","358","","","0.450","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="0739C1","MIXUE-C1","358","0.105","0.105","0.115","-0.010","0.105","0.105","0.845","0.005","100","","-","40695","62%","-0.049","","","Active","Real Time"
="0739C2","MIXUE-C2","358","","","0.015","","-","-","0.230","0.015","0","","-","34190","12%","-0.030","","","Active","Real Time"
="0739C3","MIXUE-C3","358","","","0.200","","-","-","0.200","0.200","0","","-","-","0%","","","","Active","Real Time"
="0740C1","BRODCOM-C1","358","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="0741C1","PLANTIR-C1","358","","","0.160","","-","-","0.175","0.095","0","","-","63870","64%","","","","Active","Real Time"
="0742C1","POPMART-C1","358","","","0.110","","-","-","0.380","0.110","0","","-","27575","40%","-0.022","","","Active","Real Time"
="0742C2","POPMART-C2","358","","","0.280","","-","-","0.415","0.280","0","","-","-","0%","","","","Active","Real Time"
="0742C3","POPMART-C3","358","0.080","0.085","0.095","-0.010","0.085","0.080","0.210","0.080","50100","","20","-","0%","","","","Active","Real Time"
="0742H1","POPMART-H1","358","","","0.160","","-","-","0.240","0.135","0","","-","545590","31%","-0.021","","","Active","Real Time"
="0743C1","CATL-C1","358","","","0.375","","-","-","0.375","0.190","0","","-","-","0%","","","","Active","Real Time"
="0743C2","CATL-C2","358","","","0.450","","-","-","0.450","0.450","0","","-","-","0%","","","","Active","Real Time"
="0743C3","CATL-C3","358","","","0.450","","-","-","0.450","0.430","0","","-","-","0%","","","","Active","Real Time"
="0744C1","AMD-C1","358","","","0.040","","-","-","0.060","0.040","0","","-","-","0%","","","","Active","Real Time"
="0745C1","MEITU-C1","358","0.120","0.120","0.115","+0.005","0.120","0.120","0.170","0.115","44000","","11","-","0%","","","","Active","Real Time"
="0800EA","ABFMY1","657","1.224","1.224","1.225","-0.001","1.224","1.224","1.266","1.190","28","","-","18310","14%","-0.004","","","Active","Real Time"
="0820EA","FBMKLCI-EA","656","1.710","1.710","1.720","-0.010","1.710","1.710","1.770","1.630","103","","100","4920","75%","0.011","","","Active","Real Time"
="0821EA","EQ8MY25","656","1.040","1.040","1.010","+0.030","1.040","1.040","1.100","0.870","1","","100","535","27%","0.001","","","Active","Real Time"
="0822EA","PAM-A40M","656","","","1.570","","-","-","1.695","1.550","0","0.04%","-","16630","32%","-0.016","-0.31","","Suspended","Real Time"
="0823EA","PAM-C50","656","1.590","1.590","1.590","-","1.590","1.590","1.640","1.140","110","","-","12940","55%","0.022","","1240.20","Active","Real Time"
="0824EA","EQ8MID","656","","","1.160","","-","-","1.440","1.035","0","","-","2160","52%","0.002","","","Active","Real Time"
="0825EA","EQ8SID","656","","","0.758","","-","-","1.000","0.642","0","","-","2985","71%","0.010","","","Active","Real Time"
="0827EA","EQ8US50","656","","","3.370","","-","-","3.410","2.360","0","","-","11965","78%","0.057","","","Active","Real Time"
="0828EA","GOLDETF","654","4.850","4.830","4.850","-0.020","4.850","4.810","4.860","3.370","166","","37","103555","88%","0.103","65.67","16.45","Active","Real Time"
="0829EA","CHINAETF-MYR","656","6.040","6.070","6.040","+0.030","6.100","6.040","6.100","4.210","1406","","100","57995","72%","0.134","25.27","22.73","Active","Real Time"
="0829EB","CHINAETF-USD","656","","","1.230","","-","-","1.320","1.215","0","","-","1670","29%","-0.158","5.65","0.20","Active","Real Time"
="0834EA","KLCI2XL","653","","","2.285","","-","-","2.360","1.920","0","","-","12670","61%","0.019","","","Active","Real Time"
="0835EA","KLCI1XI","653","","","1.680","","-","-","2.000","1.680","0","","-","2420","36%","-0.029","","","Active","Real Time"
="0838EA","CHINA100-MYR","656","1.310","1.340","1.310","+0.030","1.340","1.310","1.600","0.950","2624","","16","45065","56%","0.043","","","Active","Real Time"
="0839EA","EQ8WAQF","656","0.975","0.945","0.975","-0.030","0.975","0.945","1.020","0.915","102","","2","6460","59%","0.002","","","Active","Real Time"
="1015","AMBANK","110","5.540","5.550","5.550","-","5.560","5.510","5.940","4.930","72627","5.44%","35","7824195","69%","0.060","60.56","9.19","Active","Real Time"
="101551","AMBANK-C51","310","0.020","0.025","0.030","-0.005","0.025","0.020","0.140","0.020","120","","100","296470","30%","","","","Active","Real Time"
="101552","AMBANK-C52","310","","","0.030","","-","-","0.100","0.030","0","","-","177750","46%","","","","Active","Real Time"
="101553","AMBANK-C53","310","","","0.035","","-","-","0.065","0.035","0","","-","-","0%","","","","Active","Real Time"
="101554","AMBANK-C54","310","","","0.105","","-","-","0.110","0.075","0","","-","-","0%","","","","Active","Real Time"
="101555","AMBANK-C55","310","","","0.190","","-","-","0.195","0.125","0","","-","-","75%","","","","Active","Real Time"
="101556","AMBANK-C56","310","","","0.050","","-","-","0.050","0.050","0","","-","-","0%","","","","Active","Real Time"
="101557","AMBANK-C57","310","0.190","0.190","0.205","-0.015","0.190","0.190","0.205","0.205","125","","100","-","0%","","","","Active","Real Time"
="1023","CIMB","110","7.290","7.240","7.290","-0.050","7.290","7.230","8.470","6.210","148025","6.49%","59","21287435","44%","0.055","72.27","9.84","Active","Real Time"
="10231X","CIMB-C1X","310","","","0.005","","-","-","0.040","0.005","0","","-","251690","33%","-0.001","","","Active","Real Time"
="10231Y","CIMB-C1Y","310","0.055","0.055","0.055","-","0.055","0.055","0.135","0.025","1400","","14","2260325","34%","-0.002","","","Active","Real Time"
="10231Z","CIMB-C1Z","310","","","0.110","","-","-","0.140","0.060","0","","-","70345","52%","0.001","","","Active","Real Time"
="10232A","CIMB-C2A","310","","","0.065","","-","-","0.115","0.045","0","","-","1153870","63%","-0.001","","","Active","Real Time"
="10232B","CIMB-C2B","310","","","0.065","","-","-","0.090","0.045","0","","-","158830","57%","0.005","","","Active","Real Time"
="10232C","CIMB-C2C","310","","","0.145","","-","-","0.145","0.145","0","","-","-","0%","","","","Active","Real Time"
="10232D","CIMB-C2D","310","","","0.145","","-","-","0.180","0.095","0","","-","199195","37%","0.012","","","Active","Real Time"
="10232E","CIMB-C2E","310","","","0.150","","-","-","0.165","0.100","0","","-","-","0%","","","","Active","Real Time"
="10232F","CIMB-C2F","310","","","0.130","","-","-","0.130","0.130","0","","-","-","0%","","","","Active","Real Time"
="10232G","CIMB-C2G","310","","","0.075","","-","-","0.075","0.075","0","","-","-","0%","","","","Active","Real Time"
="1058","MANULFE","110","2.100","2.100","2.130","-0.030","2.140","2.070","2.630","1.990","1224","3.81%","55","34170","64%","0.013","49.11","3.70","Active","Real Time"
="1066","RHBBANK","110","6.540","6.510","6.540","-0.030","6.540","6.500","7.040","6.060","37847","6.61%","52","6505180","50%","0.036","72.02","9.09","Active","Real Time"
="106662","RHBBANKC62","310","","","0.030","","-","-","0.130","0.030","0","","-","-","38%","","","","Active","Real Time"
="106663","RHBBANKC63","310","0.015","0.015","0.015","-","0.015","0.015","0.070","0.015","2040","","-","391775","33%","-0.002","","","Active","Real Time"
="106664","RHBBANKC64","310","0.020","0.020","0.025","-0.005","0.020","0.020","0.110","0.010","12091","","32","1232270","44%","","","","Active","Real Time"
="106665","RHBBANKC65","310","","","0.080","","-","-","0.140","0.065","0","","-","76150","33%","","","","Active","Real Time"
="106666","RHBBANKC66","310","0.015","0.015","0.020","-0.005","0.015","0.015","0.035","0.005","150","","-","546670","50%","","","","Active","Real Time"
="106667","RHBBANKC67","310","","","0.080","","-","-","0.100","0.030","0","","-","212930","63%","0.012","","","Active","Real Time"
="106668","RHBBANKC68","310","","","0.095","","-","-","0.110","0.095","0","","-","-","0%","","","","Active","Real Time"
="106669","RHBBANKC69","310","","","0.105","","-","-","0.105","0.105","0","","-","-","0%","","","","Active","Real Time"
="1082","HLFG","110","16.840","17.000","16.820","+0.180","17.000","16.840","20.180","15.700","655","4.24%","39","97280","34%","0.081","286.90","4.01","Active","Real Time"
="1147","GOB","120","","","0.120","","-","-","0.215","0.105","0","","-","165345","50%","-0.001","0.35","20.15","Active","Real Time"
="1155","MAYBANK","110","9.830","9.790","9.830","-0.040","9.840","9.790","10.760","9.320","96358","6.23%","71","14945290","46%","0.020","83.61","11.26","Active","Real Time"
="11551U","MAYBANKC1U","310","","","0.005","","-","-","0.095","0.005","0","","-","32295","35%","-0.018","","","Suspended","Real Time"
="11551V","MAYBANKC1V","310","","","-","","-","-","0.060","0.005","0","","-","102080","43%","-0.007","","","Suspended","Real Time"
="11551W","MAYBANKC1W","310","","","0.005","","-","-","0.065","0.005","0","","-","155830","100%","-0.001","","","Active","Real Time"
="11551X","MAYBANKC1X","310","0.005","0.005","0.005","-","0.005","0.005","0.035","0.020","1","","100","-","0%","","","","Active","Real Time"
